School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Primary Icon
Arkansas State University,Division I,Division I,DI FBS,Active Member,Sun Belt Conference,Sun Belt Conference,Non-HBCU,Public,Research Universities,"State University, AR",www.astate.edu,www.astateredwolves.com,266_266.favicon.ico
Christian Brothers University,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Private,Master's Colleges & Universities,"Memphis, TN",www.CBUBucs.com,www.cbu.edu,267_267.site.png
University of Louisiana at Lafayette,Division I,Division I,DI FBS,Active Member,Sun Belt Conference,Sun Belt Conference,Non-HBCU,Public,Research Universities,"Lafayette, LA",www.louisiana.edu/,www.ragincajuns.com,268_268.site.png
McNeese State University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Master's Colleges & Universities,"Lake Charles, LA",www.mcneese.edu/,www.mcneesesports.com,269_269.favicon.ico
Southwest Baptist University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Master's Colleges & Universities,"Bolivar, MO",www.sbubearcats.com,www.sbuniv.edu/,270_270.site.png
Missouri State University,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Public,Research Universities,"Springfield, MO",www.missouristate.edu,www.missouristatebears.com,271_271.site.png
Drury University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Master's Colleges & Universities,"Springfield, MO",www.drury.edu,www.drurypanthers.com/,272_272.site.png
Lincoln University (Missouri),Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,HBCU,Public,Baccalaureate Colleges,"Jefferson City, MO",www.lincolnu.edu/,www.lubluetigers.com,273_273.site.png
"University of Missouri, Columbia",Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Columbia, MO",www.missouri.edu,www.mutigers.com,274_274.favicon.ico
Missouri University of Science and Technology,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Public,Research Universities,"Rolla, MO",www.minerathletics.com,www.mst.edu,275_275.site.png
Pittsburg State University,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Public,Master's Colleges & Universities,"Pittsburg, KS",www.pittstate.edu,www.pittstategorillas.com,276_276.site.png
University of Richmond,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Baccalaureate Colleges,"Richmond, VA",www.RichmondSpiders.com/,www.richmond.edu/,277_277.site.png
Cedarville University,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Cedarville, OH",www.cedarville.edu,www.yellowjackets.cedarville.edu,278_278.favicon-196x196.png
Virginia Wesleyan University,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Virginia Beach, VA",vwcathletics.com/landing/index,www.vwc.edu/,279_279.site.png
Westminster College (Missouri),Division III,Division III,Non-DI,Active Member,St. Louis Intercollegiate Athletic Conference,St. Louis Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Fulton, MO",www.wcbluejays.com/landing/index,www.westminster-mo.edu/,280_280.thumbnail_default.jpg
University of Central Missouri,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Public,Master's Colleges & Universities,"Warrensburg, MO",www.ucmo.edu,www.ucmo.edu/athletic,281_281.site.png
Towson University,Division I,Division I,DI FCS,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Public,Research Universities,"Towson, MD",www.towson.edu,www.towsontigers.com,282_282.site.png
Missouri Western State University,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Public,Master's Colleges & Universities,"St. Joseph, MO",www.gogriffons.com,www.missouriwestern.edu,283_283.site.png
Defiance College,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Defiance, OH",www.defiance.edu,www.defianceathletics.com/,284_284.thumbnail_default.jpg
Alvernia University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Master's Colleges & Universities,"Reading, PA",athletics.alvernia.edu,www.alvernia.edu,285_285.site.png
University of Illinois Urbana-Champaign,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"Champaign, IL",www.fightingillini.com,www.illinois.edu,286_286.site.png
University of Illinois at Springfield,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Springfield, IL",www.uis.edu,www.uisprairiestars.com,287_287.site.png
Truman State University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Kirksville, MO",www.truman.edu/,www.trumanbulldogs.com,288_288.site.png
Eastern Kentucky University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Richmond, KY",www.eku.edu,www.ekusports.com,289_289.site.png
Quincy University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Baccalaureate Colleges,"Quincy, IL",quhawks.com,www.quincy.edu/,290_290.site.png
University of Nebraska Omaha,Division I,Division I,DI Subdivision,Active Member,The Summit League,The Summit League,Non-HBCU,Public,Research Universities,"Omaha, NE",www.omavs.com,www.unomaha.edu/,291_291.favicon.ico
Drake University,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Private,Research Universities,"Des Moines, IA",www.drake.edu,www.godrakebulldogs.com,292_292.site.png
Creighton University,Division I,Division I,DI Subdivision,Active Member,Big East Conference,Big East Conference,Non-HBCU,Private,Research Universities,"Omaha, NE",www.creighton.edu,www.gocreighton.com,293_293.site.png
University of Northern Iowa,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cedar Falls, IA",www.uni.edu/,www.unipanthers.com,294_294.favicon.ico
Iowa Wesleyan University,Division III,Division III,Non-DI,Active Member,St. Louis Intercollegiate Athletic Conference,St. Louis Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Mount Pleasant, IA",www.iw.edu,www.iwtigers.com,295_295.apple-touch-icon.png
Central College (Iowa),Division III,Division III,Non-DI,Active Member,American Rivers Conference,American Rivers Conference,Non-HBCU,Private,Baccalaureate Colleges,"Pella, IA",www.central.edu,www.central.edu/athletics,296_296.favicon.ico
University of Iowa,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"Iowa City, IA",hawkeyesports.com,www.uiowa.edu/,297_297.322c9004-favicon.png
Grinnell College,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Grinnell, IA",pioneers.grinnell.edu/,www.grinnell.edu/,298_298.site.png
Coe College,Division III,Division III,Non-DI,Active Member,American Rivers Conference,American Rivers Conference,Non-HBCU,Private,Baccalaureate Colleges,"Cedar Rapids, IA",www.coe.edu,www.coeathletics.com,299_299.site.png
Wayne State College (Nebraska),Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Wayne, NE",www.wsc.edu/,www.wscwildcats.com/,300_300.favicon.ico
Upper Iowa University,Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Fayette, IA",www.uiu.edu/,www.upperiowaathletics.com,301_301.favicon.ico
Buena Vista University,Division III,Division III,Non-DI,Active Member,American Rivers Conference,American Rivers Conference,Non-HBCU,Private,Master's Colleges & Universities,"Storm Lake, IA",www.bvu.edu,www.bvuathletics.com,302_302.favicon.ico
Wartburg College,Division III,Division III,Non-DI,Active Member,American Rivers Conference,American Rivers Conference,Non-HBCU,Private,Baccalaureate Colleges,"Waverly, IA",www.go-knights.net,www.wartburg.edu,303_303.favicon.ico
Luther College,Division III,Division III,Non-DI,Active Member,American Rivers Conference,American Rivers Conference,Non-HBCU,Private,Baccalaureate Colleges,"Decorah, IA",sports.luther.edu,www.luther.edu/,304_304.918111.png
University of Wisconsin-La Crosse,Division III,Division III,Non-DI,Active Member,Wisconsin Intercollegiate Athletic Conference,Wisconsin Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"La Crosse, WI",www.uwlathletics.com,www.uwlax.edu,305_305.favicon.ico
Winona State University,Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Winona, MN",www.winona.edu/,www.winonastatewarriors.com,306_306.site.png
Saint Mary's University of Minnesota,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Winona, MN",www.saintmaryssports.com,www.smumn.edu,307_307.site.png
Iowa State University,Division I,Division I,DI FBS,Active Member,Big 12 Conference,Big 12 Conference,Non-HBCU,Public,Research Universities,"Ames, IA",www.cyclones.com,www.iastate.edu,308_308.site.png
Missouri Southern State University,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Public,Baccalaureate Colleges,"Joplin, MO",mssulions.com,www.mssu.edu/,309_309.favicon.ico
Northwest Missouri State University,Division II,Division II,Non-DI,Active Member,Mid-America Intercollegiate Athletics Association,Mid-America Intercollegiate Athletics Association,Non-HBCU,Public,Master's Colleges & Universities,"Maryville, MO",www.northwestbearcats.com,www.nwmissouri.edu/,310_310.favicon.ico
Bethany Lutheran College,Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Mankato, MN",www.blc.edu,www.blcvikings.com,311_311.favicon.ico
University of South Dakota,Division I,Division I,DI FCS,Active Member,The Summit League,The Summit League,Non-HBCU,Public,Research Universities,"Vermillion, SD",www.goyotes.com,www.usd.edu,312_312.favicon.ico
Gustavus Adolphus College,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Saint Peter, MN",www.gustavus.edu,www.gustavus.edu/athletics/,313_313.gac-icon.png
St. Olaf College,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Northfield, MN",www.stolaf.edu,www.stolaf/athletics.edu,314_314.favicon.ico
Martin Luther College,Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Private,Special Focus Schools,"New Ulm, MN",mlcknights.com/index.aspx,www.mlc-wels.edu,315_315.site.png
Southwest Minnesota State University,Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Marshall, MN",www.smsu.edu,www.smsumustangs.com,316_316.favicon.ico
Hamline University,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"St. Paul, MN",www.hamline.edu,www.hamline.edu/athletics/,317_317.site.png
Crown College (Minnesota),Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"St. Bonifacius, MN",www.athletics.crown.edu,www.crown.edu,
South Dakota School of Mines & Technology,Division II,Division II,Non-DI,Active Member,Rocky Mountain Athletic Conference,Rocky Mountain Athletic Conference,Non-HBCU,Public,Special Focus Schools,"Rapid City, SD",gorockers.com,www.sdmines.sdsmt.edu/sdsmt,319_319.site.png
St. Cloud State University,Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"St. Cloud, MN",www.stcloudstate.edu/,www.stcloudstate.edu/athletics,
Saint John's University (Minnesota),Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Collegeville, MN",www.csbsju.edu,www.gojohnnies.com,321_321.favicon.ico
College of Saint Benedict,Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"St. Joseph, MN",www.csbblazers.com,www.csbsju.edu,322_322.favicon.ico
Northern State University,Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Aberdeen, SD",nsuwolves.com,www.northern.edu,323_323.site.png
University of North Dakota,Division I,Division I,DI FCS,Active Member,The Summit League,The Summit League,Non-HBCU,Public,Research Universities,"Grand Forks, ND",www.und.edu/,www.undsports.com,325_325.site.png
North Dakota State University,Division I,Division I,DI FCS,Active Member,The Summit League,The Summit League,Non-HBCU,Public,Research Universities,"Fargo, ND",www.GoBison.com,www.ndsu.edu/,326_326.site.png
"University of Minnesota, Crookston",Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Baccalaureate Colleges,"Crookston, MN",www.goldeneaglesports.com/,www.umcrookston.edu,327_327.favicon.ico
"Concordia College, Moorhead",Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Moorhead, MN",www.concordiacollege.edu,www.gocobbers.com,328_328.thumbnail_default.jpg
Bemidji State University,Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Bemidji, MN",www.bemidjistate.edu,www.bsubeavers.com,329_329.apple-touch-icon.png
South Dakota State University,Division I,Division I,DI FCS,Active Member,The Summit League,The Summit League,Non-HBCU,Public,Research Universities,"Brookings, SD",www.gojacks.com,www.sdstate.edu,330_330.site.png
The College of St. Scholastica,Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Private,Research Universities,"Duluth, MN",www.css.edu/,www.csssaints.com,331_331.site.png
University of Minnesota Duluth,Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Public,Master's Colleges & Universities,"Duluth, MN",www.d.umn.edu/,www.umdbulldogs.com,332_332.site.png
Northland College,Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Ashland, WI",www.northland.edu/,www.northlandcollegesports.com,333_333.site.png
University of Wisconsin-Superior,Division III,Division III,Non-DI,Active Member,Upper Midwest Athletic Conference,Upper Midwest Athletic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Superior, WI",www.uwsuper.edu/,www.uwsyellowjackets.com,334_334.site.png
Bethel University (Minnesota),Division III,Division III,Non-DI,Active Member,Minnesota Intercollegiate Athletic Conference,Minnesota Intercollegiate Athletic Conference,Non-HBCU,Private,Research Universities,"St. Paul, MN",athletics.bethel.edu/,www.bethel.edu,335_335.favicon.ico
Chicago State University,Division I,Division I,DI Subdivision,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Chicago, IL",www.csu.edu,www.gocsucougars.com,336_336.site.png
Lewis University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Master's Colleges & Universities,"Romeoville, IL",www.lewisflyers.com,www.lewisu.edu,337_337.site.png
William Jewell College,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Baccalaureate Colleges,"Liberty, MO",www.Jewellcardinals.com,www.jewell.edu,338_338.site.png
University of Sioux Falls,Division II,Division II,Non-DI,Active Member,Northern Sun Intercollegiate Conference,Northern Sun Intercollegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Sioux Falls, SD",www.usfcougars.com,www.usiouxfalls.edu,339_339.site.png
Simpson College,Division III,Division III,Non-DI,Active Member,American Rivers Conference,American Rivers Conference,Non-HBCU,Private,Baccalaureate Colleges,"Indianola, IA",www.simpson.edu/,www.simpsonathletics.com/landing/index,340_340.favicon-194x194.png
Illinois Wesleyan University,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Baccalaureate Colleges,"Bloomington, IL",www.iwu.edu/,www2.iwu.edu/sports/index.php,341_341.favicon.ico
Spalding University,Division III,Division III,Non-DI,Active Member,St. Louis Intercollegiate Athletic Conference,St. Louis Intercollegiate Athletic Conference,Non-HBCU,Private,Research Universities,"Louisville, KY",www.spalding.edu,www.spaldingathletics.com,342_342.site.png
Indiana State University,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Public,Research Universities,"Terre Haute, IN",www.gosycamores.com,www.indstate.edu,343_343.site.png
University of Wisconsin-Green Bay,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Master's Colleges & Universities,"Green Bay, WI",GreenBayPhoenix.com,www.uwgb.edu,344_344.site.png
Bellarmine University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Research Universities,"Louisville, KY",athletics.bellarmine.edu/index.aspx,www.bellarmine.edu,345_345.site.png
University of West Florida,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Master's Colleges & Universities,"Pensacola, FL",www.goargos.com,www.uwf.edu/,346_346.favicon.ico
University of West Alabama,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Master's Colleges & Universities,"Livingston, AL",www.uwa.edu/,www.uwaathletics.com,347_347.favicon.ico
University of Montevallo,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Master's Colleges & Universities,"Montevallo, AL",www.montevallo.edu,www.montevallofalcons.com,348_348.favicon.ico
LeMoyne-Owen College,Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Private,Baccalaureate Colleges,"Memphis, TN",athletics.loc.edu/,www.loc.edu,349_349.site.png
Christian Brothers University,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Private,Master's Colleges & Universities,"Memphis, TN",www.CBUBucs.com,www.cbu.edu,350_350.site.png
Rhodes College,Division III,Division III,Non-DI,Active Member,Southern Athletic Association,Southern Athletic Association,Non-HBCU,Private,Baccalaureate Colleges,"Memphis, TN",www.rhodes.edu/,www.rhodeslynx.com,351_351.site.png
University of Mississippi,Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"University, MS",www.olemiss.edu,www.olemisssports.com,352_352.favicon.ico
Union University,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Private,Research Universities,"Jackson, TN",www.uu.edu,www.uuathletics.com,353_353.site.png
Austin Peay State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Clarksville, TN",www.apsu.edu,www.apsu.edu/letsgopeay/,354_354.favicon.ico
University of Alabama in Huntsville,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Research Universities,"Huntsville, AL",www.uah.edu,www.uahchargers.com,355_355.site.png
Tennessee State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,HBCU,Public,Research Universities,"Nashville, TN",www.tnstate.edu/,www.tsutigers.com,356_356.apple-touch-icon.png
Lipscomb University,Division I,Division I,DI Subdivision,Active Member,ASUN Conference,ASUN Conference,Non-HBCU,Private,Research Universities,"Nashville, TN",www.lipscomb.edu,www.lipscombsports.com,357_357.favicon.ico
Trevecca Nazarene University,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Research Universities,"Nashville, TN",www.tnutrojans.com/,www.trevecca.edu,358_358.favicon-194x194.png
Virginia State University,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Public,Master's Colleges & Universities,"Petersburg, VA",www.govsutrojans.com,www.vsu.edu/,359_359.site.png
Middle Tennessee State University,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"Murfreesboro, TN",www.goblueraiders.com,www.mtsu.edu/,360_360.site.png
University of the South,Division III,Division III,Non-DI,Active Member,Southern Athletic Association,Southern Athletic Association,Non-HBCU,Private,Baccalaureate Colleges,"Sewanee, TN",sewaneetigers.com/,www.sewanee.edu/,361_361.thumbnail_default.jpg
"University of South Carolina, Columbia",Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Columbia, SC",gamecocksonline.cstv.com/,www.sc.edu/,
Young Harris College,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Private,Baccalaureate Colleges,"Young Harris, GA",www.yhc.edu,www.yhcathletics.com,363_363.favicon.ico
Lee University,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Private,Master's Colleges & Universities,"Cleveland, TN",www.goleeflames.com,www.leeuniversity.edu/,
University of Tennessee at Chattanooga,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Research Universities,"Chattanooga, TN",www.gomocs.com,www.utc.edu,365_365.favicon.ico
Tennessee Technological University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Research Universities,"Cookeville, TN",www.TTUsports.com/,www.tntech.edu/,366_366.thumbnail_default.jpg
Maryville College (Tennessee),Division III,Division III,Non-DI,Active Member,USA South Athletic Conference,USA South Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Maryville, TN",www.maryvillecollege.edu,www.mcscots.com/landing/index,367_367.thumbnail_default.jpg
"University of Tennessee, Knoxville",Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Knoxville, TN",www.utk.edu/,www.utsports.com,368_368.site.png
Carson-Newman University,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Research Universities,"Jefferson City, TN",cneagles.com,www.cn.edu,369_369.apple-touch-icon-180x180.png
Tusculum University,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Greeneville, TN",www.tusculum.edu,www.tusculumpioneers.com,370_370.apple-touch-icon.png
The University of Virginia's College at Wise,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Wise, VA",www.uvawise.edu,www.uvawisecavs.com,371_371.site.png
Norfolk State University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Norfolk, VA",www.nsu.edu,www.nsuspartans.com,372_372.favicon.ico
King University,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Master's Colleges & Universities,"Bristol, TN",www.king.edu/,www.kingtornado.com/,373_373.site.png
Piedmont College,Division III,Division III,Non-DI,Active Member,USA South Athletic Conference,USA South Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Demorest, GA",www.piedmont.edu/,www.piedmontlions.com,
Western Carolina University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cullowhee, NC",www.catamountsports.com,www.wcu.edu/,375_375.site.png
Brevard College,Division III,Division II,Non-DI,"Active Member, Currently Reclassifying",USA South Athletic Conference,USA South Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Brevard, NC",www.bctornados.com,www.brevard.edu,376_376.thumbnail_default.jpg
The Citadel,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Master's Colleges & Universities,"Charleston, SC",citadelsports.com,www.citadel.edu,377_377.favicon.ico
University of South Carolina Upstate,Division I,Division I,DI Subdivision,Active Member,Big South Conference,Big South Conference,Non-HBCU,Public,Baccalaureate Colleges,"Spartanburg, SC",www.upstatespartans.com,www.uscupstate.edu,378_378.site.png
University of North Carolina Asheville,Division I,Division I,DI Subdivision,Active Member,Big South Conference,Big South Conference,Non-HBCU,Public,Baccalaureate Colleges,"Asheville, NC",www.unca.edu,www.uncabulldogs.com,379_379.favicon.ico
Mars Hill University,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Mars Hill, NC",www.marshilllions.com,www.mhu.edu/,380_380.apple-touch-icon.png
Claflin University,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Private,Baccalaureate Colleges,"Orangeburg, SC",www.Claflin.edu,www.claflin.edu/athletics/,
Newberry College,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Newberry, SC",www.newberry.edu/,www.newberrywolves.com,382_382.site.png
Limestone College,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Baccalaureate Colleges,"Gaffney, SC",golimestonesaints.com/,www.limestone.edu/,383_383.site.png
Gardner-Webb University,Division I,Division I,DI FCS,Active Member,Big South Conference,Big South Conference,Non-HBCU,Private,Research Universities,"Boiling Springs, NC",www.gardner-webb.edu,www.gwusports.com,384_384.favicon.ico
East Tennessee State University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Research Universities,"Johnson City, TN",www.etsu.edu,www.etsubucs.com/,385_385.favicon.ico
Lees-McRae College,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Baccalaureate Colleges,"Banner Elk, NC",lmcbobcats.com,www.lmc.edu,386_386.site.png
Elizabeth City State University,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Public,Baccalaureate Colleges,"Elizabeth City, NC",www.ecsu.edu,www.ecsuvikings.com,387_387.site.png
